algorithm,energy_j
Random,3.0983120380406475
Random,3.26270717090325
Random,2.3633259947874055
Random,2.9144320292845833
Random,2.8792059753733175
Random,2.692104142800643
Random,2.6903121486665698
Random,3.255657738956856
Random,3.0754263697844944
Random,3.6205808735579206
Random,2.69239585363939
Random,2.937558235660017
Random,2.997404047177189
Random,3.2007619561798677
Random,3.361097539717096
Random,2.9224645035309194
Random,2.510331880377459
Random,2.643467420564891
Random,2.939497937672797
Random,3.279373797056518
Random,2.3883864104247885
Random,2.4842430249407457
Random,3.1525808298745024
Random,2.441370091745792
Random,2.499842078173658
Random,3.284151188735462
Random,2.813245594831858
Random,2.786718805091115
Random,3.3645242973268075
Random,2.5213596959442075
Random,2.45165016226497
Random,3.455010900613723
Random,2.970916175598832
Random,3.125721607375488
Random,2.782116042679871
Random,2.8530316658548567
Random,2.645934043674574
Random,3.0003240279003713
Random,3.178320132634812
Random,2.9579665265360475
Random,3.2579224641447904
Random,3.1197188162734837
Random,2.5264002177712928
Random,2.8398027772270957
Random,2.7344967325134566
Random,3.151290953703917
Random,3.0500785329821873
Random,2.934176308824129
Random,3.2415125838903953
Random,2.242982070753788
Random,2.6808344383376945
Random,2.710258067140698
Random,2.9773014859737974
Random,3.0817145769593988
Random,2.889546462787032
Random,2.4339719188538598
Random,3.031068455936891
Random,2.934411843859116
Random,2.3806500853852697
Random,2.7875546252164507
Random,3.0197117136654508
Random,3.4633328199611917
Random,2.512310220976625
Random,3.1640137683451934
Random,2.5166789025378207
Random,2.449352975854291
Random,2.4698201550082173
Random,3.0998188341324617
Random,2.9350469347484696
Random,2.780865751702016
Random,3.0487761323846247
Random,2.904156863971802
Random,2.9283279648084313
Random,2.784737119194632
Random,2.533646679224309
Random,3.476545307898479
Random,3.3756696846409455
Random,3.4414670383847246
Random,2.7029655973927036
Random,2.653507469287247
Random,2.7462704871028967
Random,3.2625002881859624
Random,2.8899333896496247
Random,2.7016211189088355
Random,3.016187229957737
Random,2.6345995099445636
Random,2.4199505584140977
Random,2.934818683324692
Random,2.7110258100347275
Random,2.885248806820267
Random,1.958890676220466
Random,2.580627212531308
Random,2.874374142814433
Random,2.3641157261312373
Random,2.375907652373634
Random,2.90344521980721
Random,3.133308608280714
Random,2.580752865060082
Random,2.7990944751715925
Random,2.8071069356688274
Random,2.3481894312005847
Random,3.300571692387392
Random,2.8265503562677896
Random,2.8302673082882106
Random,3.0193506444943687
Random,2.3489937395483835
Random,3.209033213607277
Random,3.254351815367123
Random,2.9387363924576384
Random,3.050293889706974
Random,2.7769156302839586
Random,3.189390376127856
Random,2.6046045095687105
Random,2.878764260670061
Random,2.89945497695232
Random,2.876584226194092
Random,3.26077291632142
Random,3.6488694375484942
Random,2.8519085120216934
Random,3.053120027411256
Random,2.611718164314517
Random,3.2478703693211495
Random,2.7105363211888727
Random,3.9807304303730033
Random,2.310587437488079
Random,3.6347339839460915
Random,3.233755854815552
Random,2.500806532427756
Random,3.6943847008784987
Random,2.568027269831961
Random,2.7809900610942098
Random,2.4403417016242583
Random,2.839210479280501
Random,2.8717245833805896
Random,3.177854643503455
Random,3.735607191919263
Random,2.712105250580935
Random,1.9353877707316474
Random,3.1148991566397393
Random,2.6991522425354715
Random,3.520639640353333
Random,2.878006057840316
Random,2.626747318996661
Random,2.5387024840189714
Random,3.1060171143795747
Random,2.7945479252620027
Random,3.3990008753855716
Random,2.816967561773919
Random,3.3805902715558593
Random,2.41136945733112
Random,2.287046697806804
Random,3.177562266756806
Random,2.7289372034725803
Random,2.798600561043255
Random,2.538971131446068
Random,2.513548120569339
Random,3.1104493523181067
Random,2.8834637581613167
Random,2.5223222413885407
Random,3.164160617404267
Random,3.297459992228041
Random,2.8522570217990175
Random,3.237909731565158
Random,2.5425740637970464
Random,3.090176046439429
Random,2.9460949732451134
Random,2.6154866134174797
Random,3.6020007160018688
Random,2.9707263671411854
Random,2.6851035451715193
Random,2.8968056203121724
Random,2.588389986821263
Random,2.4887945725669205
Random,2.734141280790847
Random,2.757622129176277
Random,2.611112522620362
Random,3.32388609307083
Random,2.6244286848821536
Random,2.5667029684615956
Random,2.4787922209718842
Random,2.4454082759193163
Random,3.246320244197836
Random,2.979532374033581
Random,3.1294055924479713
Random,3.243182882135293
Random,2.7744116431971313
Random,3.40057274941839
Random,2.672594486179464
Random,2.5100022142532357
Random,3.0195702577059986
Random,2.940129204072539
Random,2.9395784432197822
Random,3.2421134412966515
Random,2.9268339624893818
Random,2.9985663673661764
Random,3.3615101742323708
Random,2.982484962265133
Random,3.0614090330811434
Random,2.3983366633227607
Random,4.179801733496599
Random,2.3382958898293573
Random,2.702960580860101
Random,2.692474066324174
Random,3.621059781954225
Random,2.6817121373475175
Random,3.0432437890576507
Random,2.6948328235038663
Random,2.5292943393250225
Random,3.0877992364154085
Random,2.6406624687373674
Random,2.961992178288417
Random,3.107336966618957
Random,3.5512625985425057
Random,2.4522777233274993
Random,2.83700368984451
Random,2.851342412922381
Random,2.89032186312934
Random,3.780860298787234
Random,2.8298882669387138
Random,2.015859527571481
Random,2.8211841770848363
Random,2.848946782599865
Random,2.8064067628569744
Random,2.640774192185759
Random,2.431772592584093
Random,3.6389114925577335
Random,3.0003841760680614
Random,2.823331072364407
Random,3.6278606852171613
Random,2.588749514899779
Random,3.098915236654474
Random,2.4568255116513504
Random,3.1503630349774197
Random,2.496557032520184
Random,3.053156587853222
Random,3.5673821681230917
Random,2.922408319333276
Random,2.129612748167343
Random,2.902405549491035
Random,3.056620760459674
Random,3.2024612445388643
Random,3.4010415299399233
Random,3.4187210989606904
Random,2.8445900641723276
Random,2.6613067116337406
Random,2.5021005445039592
Random,2.7027454280830394
Random,3.05526078281173
Random,2.4222889380253245
Random,2.5685648599494018
Random,3.0850053237511954
Random,2.665798266100349
Random,3.018311225814974
Random,2.607597224094697
Random,2.989808451515951
Random,2.6223130591085906
Random,2.2303945872132385
Random,3.2215258430792404
Random,2.648663790235217
Random,2.803775044178185
Random,2.650311920306666
Random,3.0788248907221436
Random,3.005542978493851
Random,3.0779980199053325
Random,2.699418475264861
Random,2.8727542084721387
Random,3.0346268005066817
Random,3.425876737674225
Random,2.9963050450390387
Random,2.5420383395789528
Random,2.9829056047209797
Random,2.8327787747425566
Random,2.196839062251158
Random,2.250099618274922
Random,2.8669414006430323
Random,2.8961726698845105
Random,2.78778079008688
Random,3.196634243469269
Random,2.5656914472514827
Random,2.40926753143658
Random,2.6036499118436027
Random,2.6785296615367082
Random,2.8698324546850724
Random,2.6133784054130365
Random,2.147249311610056
Random,1.9989648941233586
Random,2.932711596254167
Random,2.4984553310651414
Random,2.194543003436182
Random,3.1067296430754956
Random,3.425868782989518
Random,2.857241778754706
Random,2.9830950375758887
Random,2.9860344331085606
Random,2.0877995300620174
Random,3.198184724175199
Random,3.3199909972963404
Random,3.5270019554829766
Random,2.73823344965079
Random,2.4963402057162494
Random,3.3611477479574003
Random,3.063022124128451
Random,3.193333373746992
Random,2.6655939188960858
Random,2.9841778461205104
Random,2.5246809079458976
Random,2.8881828301789785
Random,2.7693525535734804
Random,3.702744507592861
Random,3.080264783505282
Random,2.1436842089669454
Random,2.8894605783954628
Random,3.0176816984857515
Random,2.72563056722918
Random,2.507563115185008
Random,3.119066975281325
Random,2.556590846123172
Random,3.0895638816718907
Random,2.5272898120963094
Random,2.704843025604496
Random,3.221592847995145
Random,3.059645582844676
Random,2.9008968583907784
Random,2.879629344764176
Random,2.9214038404240563
Random,2.615493336754137
Random,2.364009389852319
Random,3.0873891940531446
Random,3.420638695225694
Random,3.0995479797287606
Random,2.9781469937286156
Random,2.4708838500686907
Random,3.19420403714576
Random,3.0569475735688347
Random,3.1536188064888244
Random,3.2485534024938376
Random,3.4400272161707397
Random,2.503414462195986
Random,2.4429827993273294
Random,2.9413798247383394
Random,2.5700706990309548
Random,2.510009790220849
Random,3.3131292064737634
Random,2.540057092016171
Random,2.8861619182055533
Random,2.324221557010107
Random,2.9118619468778184
Random,3.300201128511992
Random,3.3107007445259082
Random,3.2524032919728665
Random,2.86282060117453
Random,3.275469767157202
Random,3.039152176540974
Random,2.7377734231546964
Random,3.0223740869722677
Random,3.197151574605142
Random,2.429547435340372
Random,2.5222473144753303
Random,2.8401951566325265
Random,2.466294282307473
Random,2.4613449972960613
Random,2.7441404035247734
Random,3.2340217954449373
Random,3.227488760259584
Random,3.0013506043274454
Random,2.9525214472174257
Random,3.613937518974593
Random,2.7029530827492443
Random,2.9736045100121387
Random,2.685738976902983
Random,2.4435222805614853
Random,3.3009167532703776
Random,2.7841547559110404
Random,3.1309642590988735
Random,2.8046424663296636
Random,3.3223337686595915
Random,2.544158323530153
Random,3.293644928812181
Random,3.200110422197202
Random,2.2676197098483106
Random,2.710753671364848
Random,3.2440233731879875
Random,3.457825220183753
Random,3.138134123304351
Random,2.7524736550613356
Random,2.554179879918714
Random,3.086515773420548
Random,2.742255902828079
Random,2.756980990895254
Random,2.812262368878336
Random,3.195793369342022
Random,3.516475152735232
Random,3.2461217527457196
Random,2.8933124345553884
Random,2.5781594830765475
Random,3.1215273608077463
Random,3.4675755798757635
Random,3.238027089302994
Random,2.9620411290243873
Random,2.720410088519616
Random,3.0097057515134056
Random,3.290407164501179
Random,2.970564728503956
Random,2.8541295133011655
Random,2.6516635588357342
Random,3.7880131471702256
Random,2.58102499659262
Random,2.5489716632999575
Random,2.946908989351163
Random,2.819971493173571
Random,3.2448790390838917
Random,3.2566064805149266
Random,2.4688820536645517
Random,2.6279703839884476
Random,2.586407194921769
Random,3.1620740833789966
Random,3.0385482009633247
Random,2.7611665065989097
Random,2.9650473231883883
Random,2.4994125847164246
Random,2.632482695870366
Random,2.4391529026446426
Random,2.9404558095218762
Random,2.939139598012264
Random,2.548621351092282
Random,3.036075321355998
Random,3.256607585676345
Random,2.5326283438897583
Random,2.776831969796513
Random,3.068123823793264
Random,2.8877914099613733
Random,2.4141773673451095
Random,2.737134481846918
Random,2.7256239438660996
Random,2.830899165678116
Random,2.8456669794799043
Random,3.433091121423549
Random,2.8176906682950538
Random,2.2941690443952165
Random,2.9216042920886522
Random,3.4961200761341846
Random,2.832044239398106
Random,2.7380714373978616
Random,2.784183030480776
Random,3.09258145258521
Random,2.7827086525468556
Random,2.364386547303215
Random,2.6570277577510235
Random,2.8675651352369806
Random,3.0757546037921366
Random,2.687921509279535
Random,2.7872730112101807
Random,2.90558021467064
Random,2.6203896022304596
Random,2.858182229050427
Random,3.0520290464515547
Random,2.4785229999507403
Random,2.996278792016495
Random,2.5118814839490287
Random,2.518823124491181
Random,2.660142353276233
Random,3.3635270805678235
Random,2.2951758209154187
Random,2.729102826185235
Random,2.880826921545745
Random,3.2947770881756266
Random,3.5655463056772865
Random,2.7436417114173213
Random,3.07704995687039
Random,2.8572097026421837
Random,2.8549831146983244
Random,2.9847698772184725
Random,2.3401609609102056
Random,2.8733938930628877
Random,3.0463230094002998
Random,2.5918333097421793
Random,3.048629137318349
Random,2.290571845846103
Random,2.9224488714242423
Random,3.3554676546290376
Random,2.8141929548979965
Random,2.550768284572339
Random,2.39576226263723
Random,3.025433860014479
Random,3.211836090958254
Random,2.870546457904335
Random,2.729192011310858
Random,2.2203612717846832
Random,2.933013382655484
Random,2.6509622956456877
Random,2.6709032355226068
Random,3.4505730468482136
Random,2.2652021065232004
Random,2.3116216426939307
Random,2.970223762781783
Random,2.756374146141166
Random,2.710079927520747
Random,2.9845554531339675
Random,2.9787492581416837
Random,2.5523425801490736
Random,2.6847990109480695
Random,2.9071866506430935
Random,2.947941850164626
Random,3.0575923790486006
Random,2.6877587538173464
Random,3.01035666340076
Random,3.219580596380278
Random,2.906250795094005
Random,2.8543390920318736
Random,2.8083135677362194
Random,2.6758900509865318
Random,2.564708802544645
Random,2.7866056302980913
Random,3.04633706618384
Random,2.581641144539427
Random,2.8638511075499475
Random,2.8236097827641577
Random,3.506543055294611
Random,3.140659428593734
Random,3.1350364986639163
Random,3.2090715445619216
Random,2.7007532050750296
Random,3.3674599185013165
Random,2.9452008587704603
Random,2.8745100857349155
Random,2.4687318327613483
Random,2.750720331188301
Random,2.277572391698967
Random,2.8039297646142405
Random,2.6901388739563954
Random,2.7518517536836353
Random,2.4093505912472435
Random,3.134009690454367
Random,3.0954903170138
Random,3.4760153846817574
Random,3.4661970457568745
Random,2.9441721348748064
Random,3.2449160796045966
Random,2.9806208610261713
Random,2.74179397726444
Random,2.7935479914568946
Random,3.1115776411518272
Random,4.307691720960826
Random,3.2946718459174504
Random,2.9754540566657024
Random,3.057778912449502
Random,3.0546843759152162
Random,2.8586877464204594
Random,3.152343803538874
Random,2.836085281567045
Random,2.539207743872614
Random,3.0570402969224437
Random,3.1033989206292416
Random,2.83943473764531
Random,2.9974587609327004
Random,3.223236542864288
Random,2.872032264086956
Random,2.734978992867715
Random,2.6440091752844626
Random,2.801987200435097
Random,3.422300512392134
Random,2.8212090257368545
Random,3.0146572910575364
Random,2.7774708999843027
Random,2.747731894115102
Random,2.5850580022409195
Random,2.924774998544962
Random,2.710674459518134
Random,3.3317068754908115
Random,2.8527182217811506
Random,2.8745567506295195
Random,2.8275130338578482
Random,3.0186850451078224
Random,3.407047506110809
Random,2.5294056599812786
Random,2.9863444179934673
Random,2.345946984444435
Random,3.3142086187998485
Random,2.8524978522546722
Random,2.371564287271328
Random,2.447561875285596
Random,3.172257071799673
Random,2.3127056409443654
Random,2.986510512088131
Random,2.7413800776038975
Random,2.8224577639693886
Random,2.6563102011783055
Random,2.559551638331677
Random,2.7209569755232996
Random,3.0883592543800176
Random,2.7885319905148065
Random,3.0360835021007304
Random,2.805991225107016
Random,3.1019796552350027
Random,3.0339019718188585
Random,2.7024780094734
Random,2.5592645910780187
Random,3.221420333804371
Random,2.6079168545771862
Random,3.0636722292597645
Random,2.9007830037284137
Random,2.7294098887895593
Random,3.0389392111896143
Random,3.3643801384591057
Random,3.106927527324911
Random,2.934837663686099
Random,3.452329488770789
Random,2.3093641133740377
Random,2.5042870212399184
Random,2.7289286300808597
Random,3.382221344452604
Random,3.2169761299890522
Random,2.294791961544803
Random,2.7386651097570804
Random,2.4308969335516197
Random,2.8759717038470414
Random,3.202755466275378
Random,3.228356737199205
Random,2.982945469974295
Random,2.7426029465167283
Random,2.856915394303225
Random,3.1269615043820718
Random,3.7040448347983865
Random,2.479007488206425
Random,3.441012943187481
Random,2.974638670149907
Random,3.174463827376768
Random,2.954215553344516
Random,3.3769743729549173
Random,3.004333521364979
Random,2.6650094259170234
Random,3.0460995753039235
Random,3.280765583083292
Random,2.890074257422556
Random,2.170708795686424
Random,2.8501409568582394
Random,2.924003846126323
Random,2.87441894837676
Random,2.7181683144346827
Random,3.3488222484667043
Random,2.067054771032343
Random,2.9225913298690287
Random,2.92744806181294
Random,3.6164951067370565
Random,2.88499377610922
Random,3.0445441038033243
Random,2.933354339661719
Random,2.922747708036781
Random,3.501394169693759
Random,2.5044785528311104
Random,2.658613377123129
Random,3.1515466764212583
Random,2.9790722390731674
Random,2.791776272287747
Random,2.8655305797176442
Random,3.206949061302499
Random,3.0582291047670895
Random,2.6427445016768116
Random,2.972460836906156
Random,2.8727284845065153
Random,3.0531422471008285
Random,2.7786501815134326
Random,2.4709588137181293
Random,3.123178269621891
Random,3.080261130760005
Random,3.380825696570362
Random,2.4335317985371776
Random,2.8655914517236334
Random,2.810097212967985
Random,2.752592466899936
Random,2.3555742999275635
Random,2.5202124972469235
Random,2.983816786468742
Random,2.7166868942779545
Random,2.6034011119435125
Random,3.386061283401169
Random,3.7132064771678888
Random,2.8704300716470716
Random,2.3690446705943615
Random,3.027473050260883
Random,2.166793496309538
Random,2.421761661802082
Random,3.033453447474019
Random,2.4101209787292603
Random,2.787335459331851
Random,2.375477977338292
Random,2.909510799640897
Random,3.2795398025420965
Random,2.6774640751487615
Random,2.8832663860876164
Random,2.6070646214836986
Random,2.631360259290237
Random,2.6016806697276578
Random,3.162560570158295
Random,2.3997975232662334
Random,2.774913008394672
Random,3.032124492757636
Random,3.205518079246143
Random,3.042802637865539
Random,2.864810716666071
Random,2.6927093093169443
Random,3.210899709079583
Random,2.589246603682033
Random,2.5944558584793147
Random,3.3590466983618112
Random,3.014938771549022
Random,3.0271963210974517
Random,3.0975768775287214
Random,2.8571043002011054
Random,2.391408042586252
Random,2.9771045720225295
Random,2.8836763526978655
Random,2.592073627407351
Random,2.512316790204375
Random,2.873860907578551
Random,2.419115066905629
Random,2.8402661067463306
Random,2.798430997264033
Random,2.8486788722241827
Random,3.0296410675797287
Random,3.105693836280718
Random,2.643252842271331
Random,3.191643696896375
Random,2.8139222349724884
Random,3.4980449204881228
Random,2.686976027617661
Random,2.3311907421327174
Random,3.1791070691089938
Random,3.037605332899105
Random,3.3067362078722438
Random,2.9973844726805265
Random,3.7015150894558024
Random,2.8244936386507127
Random,3.2528574870267084
Random,2.7077713787133804
Random,3.060548099332632
Random,3.1251381823293527
Random,3.1787327754245993
Random,3.1592300567798457
Random,1.7675003035733587
Random,2.866182727706385
Random,2.6905526704905074
Random,2.7589494009159132
Random,2.7917134901096947
Random,3.2289879831866406
Random,2.9602544710573166
Random,2.7139909325337657
Random,2.380805774177514
Random,3.421664396558274
Random,2.665510118367826
Random,2.8446710043852814
Random,3.6317597292160384
Random,2.6749466920584077
Random,2.7943944438422244
Random,2.9705197756307524
Random,2.3330577532149106
Random,2.292880141281057
Random,2.722976541567792
Random,2.7349793205859347
Random,2.936549651468625
Random,2.5508315655568623
Random,3.040504413967994
Random,2.1420505735159656
Random,2.8656229424841606
Random,3.0149091433289206
Random,3.0039044626129705
Random,2.833549113366933
Random,2.660994576618349
Random,2.8234593438315274
Random,3.317937063970986
Random,2.6821046932994412
Random,3.229208803826997
Random,3.284396450133569
Random,2.287992714653723
Random,2.8455572352685374
Random,2.550919170395278
Random,2.3691640193691006
Random,3.1646762946164877
Random,3.0541483882860994
Random,2.9813677221664867
Random,2.513549667524867
Random,2.962989006399435
Random,2.4355313664245752
Random,2.9167944415457705
Random,2.66057416900722
Random,3.2544142559710996
Random,2.7640613171806216
Random,2.970194781231177
Random,2.9709320307078637
Random,2.863712694539753
Random,2.9265291686999806
Random,2.995350987243971
Random,2.5791305511995084
Random,3.0297393634454006
Random,3.189588091779674
Random,3.0278003014635506
Random,2.7671726610411613
Random,2.9504824970155683
Random,2.7638476254438267
Random,2.8488209944362146
Random,2.4781100352182306
Random,3.368606894764549
Random,3.561227078051881
Random,2.6458767983101183
Random,3.1626440822109876
Random,3.3955886875006063
Random,2.5578949324448508
Random,2.1414555284188737
Random,3.4160260097387325
Random,2.8864194203208435
Random,2.7098406279053555
Random,2.9064173051217725
Random,2.76200334227405
Random,3.9163399366346816
Random,2.7059506278402115
Random,3.0035164529885754
Random,3.3381508722780886
Random,3.336479751689893
Random,3.27008858600268
Random,2.7423756468715683
Random,2.83725219080255
Random,2.1358956604551476
Random,2.8641649826671522
Random,2.901377367351185
Random,3.1472296070128016
Random,3.512675017480363
Random,3.1366821845390858
Random,3.261299739551327
Random,2.883942777525926
Random,3.335394395064725
Random,2.893860691632215
Random,3.2855622297913323
Random,3.169000464639977
Random,3.026197285590289
Random,2.355675175816937
Random,3.2691727396925407
Random,3.0211374372400037
Random,3.133653014118753
Random,2.9987361312434597
Random,3.058520611298531
Random,3.3410668023256314
Random,2.725643316488555
Random,3.0521770548208504
Random,2.6203855354559464
Random,3.0899926706702354
Random,2.9771463769351554
Random,2.6711800421309753
Random,2.9224826540221835
Random,2.6927716086094393
Random,2.758909277528561
Random,3.0130470439628634
Random,2.9830807245168613
Random,2.223978136451594
Random,3.0184855113647533
Random,2.7848040867096007
Random,2.7463180060417964
Random,2.499102677342947
Random,2.8742582966420924
Random,2.7086174942492924
Random,3.3316577050649197
Random,2.283297259268327
Random,2.5557112989677107
Random,2.5322300325892897
Random,2.9797025048585057
Random,3.296840778081003
Random,3.064482635561384
Random,2.510376379018725
Random,2.7411426764868736
Random,2.6093775132459593
Random,3.0660812231287786
Random,2.7340890406937772
Random,2.400041648313079
Random,3.092776220925916
Random,3.328098059441311
Random,2.828036395137515
Random,2.9317548512082126
Random,2.3676147407500796
Random,2.17585638280561
Random,2.248737784433128
Random,2.874490479946904
Random,2.7832057157002157
Random,3.079433468378024
Random,2.8214538792113735
Random,3.2325558049813563
Random,3.19250205619862
Random,2.778170898055774
Random,2.542007398511612
Random,2.2254752436787317
Random,3.387161747635752
Random,2.5631319814988642
Random,2.371036711765974
Random,2.935034547390315
Random,2.37412066478929
Random,2.9346856275644093
Random,2.773367399807494
Random,3.210331857258616
Random,3.180166287943868
Random,3.2726322789092426
Random,2.9615315672154625
Random,2.5923276915604134
Random,2.530407991396925
Random,2.70595442840801
Random,3.581614517723983
Random,2.803581579176033
Random,2.9458401741515523
Random,3.4166490027649776
Random,2.9782998330962376
Random,2.6303677153295695
Random,3.143218681629431
Random,2.741404589582324
Random,2.990268639107218
Random,3.0676159961846023
Random,2.718574957039485
Random,2.9546336591269333
Random,3.4448960228057954
Random,2.6727177543415066
Random,3.346698347780702
Random,2.685215710409925
Random,3.51495746270706
Random,2.5933174728949453
Random,2.7534108423322237
Random,3.4130631027239255
Random,3.4283143180005005
Random,3.173830365723332
Random,2.5148145927561774
Random,2.9185795237284764
Random,2.890433032706761
Random,2.593204019462525
Random,3.1316631289788384
Random,2.6206428339384664
Random,2.4424236004238096
Random,2.3278831342538133
Random,3.4838240047320275
Random,2.712964400623336
Random,2.7202395891766344
Random,2.5325637253375777
Random,3.3643962962719023
Random,2.4113292185013333
Random,2.472406403654297
Random,2.778390014655413
Random,2.882520628388618
Random,3.118414704854
Random,2.6557035833889078
Random,3.4255749654434213
Random,2.658064413434972
Random,2.5402241282750513
Random,2.507210739036065
Random,2.6216145153369004
Random,2.4847494784468602
Random,3.150413774004474
Random,2.542908086004119
Random,2.8439349409975616
Random,2.532952288091341
Random,2.4826968988330598
Random,3.27374686262383
Random,3.4458425708469735
Random,3.330089619143499
Random,2.379740729300683
Random,2.427858732271457
Random,3.5761018635287654
Random,2.8017974126895386
Random,2.413220997818818
Random,3.2653197934536475
Random,2.9133691326311193
Random,3.087501578904874
Random,2.1138996309869675
Random,2.7768478750133196
Random,3.219045023973685
Random,2.667922424346157
Random,3.31829812729846
Random,2.433349339297585
Random,2.850957163572341
Random,3.4604587703010052
Random,2.4908820945294026
Random,2.984148282014334
Random,3.092912598333382
Random,2.9216988536897723
Random,2.803283348436128
Random,2.5860927856260743
Random,2.958162240984296
Random,2.8543986127394443
Random,2.391892929610285
Random,3.2714270967584205
Random,2.574394434365323
Random,2.400902554946502
Random,2.683417532332565
Random,2.580404876570646
Random,2.8004420451448633
Random,2.45911794660729
Random,3.045356483000858
Random,3.3689484085938712
Random,2.9267139559848196
Random,2.38912176087982
Random,2.573295416560606
Random,2.966739937120723
Random,2.2078604648279514
Random,2.4624711578874736
Random,2.3186456720619604
Random,2.930030867244518
Random,3.6398437737039817
Random,2.4526894153974252
Random,3.1731031426852554
Random,2.694447675615348
Random,2.432164060342786
Random,3.432439879956915
Random,3.639034020886478
Random,3.03283392273116
Random,3.0157186894271084
Random,2.911595442403697
Random,2.838588138123173
Random,3.0079393025104353
Random,3.124477867263567
Random,3.466846531749655
Random,2.7087160943862827
Random,2.9341776559263044
Random,2.859324792334792
Random,3.245144703291992
Random,3.722348006994954
Random,3.2571101513611342
Random,3.166830988181823
Random,3.2048508442791404
Random,3.3295421906116562
Random,3.7273303163842644
Random,2.3055083958491513
Random,3.0979395252069772
Random,1.9948364951970428
Random,3.219929394846108
Random,3.0810999625692603
Random,2.7003604065077997
Random,1.9640333683219573
Random,2.885007893451756
Random,2.9672816932584514
Random,2.868114200203117
Random,2.6744887785991964
Random,2.5789937447524354
Random,2.8720408187428257
Random,2.6119092069701506
Random,3.1706653472302673
Random,2.862705890713761
Random,2.291885855675169
Random,2.9512793750361324
Random,3.0336415996553296
Random,3.4511181948906344
Random,3.211878627565696
Random,2.578333999712224
Random,3.3844766167833673
Random,2.4093240414376935
Random,2.899768294878691
Random,3.1515108167985755
Random,3.3958755856800114
Random,3.545070872635641
Random,3.3320742131510777
Random,2.842622053884028
Random,3.091030212204337
Random,2.9678233102884284
Random,2.6439679822976077
Random,2.8499011693216763
Random,3.513484137657553
Random,3.1140888395065467
Random,3.6041886793582583
Random,2.514589493406703
Random,2.757675841976558
Random,3.034011646382057
Random,3.1474497056634947
Random,2.849499279071478
Random,3.1676136959760473
Random,3.1649978569702433
Random,2.4086683364037427
Random,3.1512935382064864
Random,3.2622080863049923
Random,2.992706575955744
Random,2.251901418953966
Random,2.7939931743620856
Random,3.041877673258768
Random,2.589773634338978
Random,3.2084691627630253
Random,3.1430218935489695
Random,2.936639979543232
Random,2.896048238809277
Random,2.956892994622276
Random,2.8885921644599883
Random,2.4441929416812247
Random,2.740838922197667
Random,2.915134526819144
Random,3.381971461254277
Random,3.1300008409958298
Random,3.4005998724190185
Random,2.4027615731211167
Random,2.766477725011065
Random,3.609213996905738
Random,2.6323386288521418
Random,2.62541667193519
Random,2.795755481166032
Random,3.5898811526797902
Random,2.657115412574357
Random,3.0833356174584767
Random,3.0259574086356107
Random,2.2212000763428392
Random,2.8845631129825184
Random,2.6982455430511294
Random,3.1251206942110725
Random,3.493109558779075
Random,2.7705106366607763
Random,2.770495949866232
Random,3.763182832446745
Random,2.643237403241727
Random,2.4242470276640216
Random,3.3677419382804525
Random,2.872440288633095
Random,2.988255181449207
Random,3.6638863135348685
Random,2.4034468629744685
Random,2.8222136162644027
Random,2.4612619652848027
Random,3.0062416231757725
Random,2.6982183301739124
Random,2.483225244511284
Random,3.1439538215042555
Random,2.893582137561475
Random,2.4559340888101615
Random,2.4771821126725095
Random,2.962067883182836
Random,2.310575635231884
Random,2.9688915442713903
Random,3.354558315824247
Random,3.121336510278348
Random,2.6738308560231023
Random,2.985141206186573
Random,2.4559533775888633
Random,2.9372632405795174
Random,2.776648584960803
Random,2.5295529312315415
Random,3.1063049524713273
Random,2.204212040743629
Random,2.4787601302810467
Random,2.520456455034389
Random,2.7149327394112404
Random,3.3406102339486736
Random,3.1515773228024786
Random,2.9265222234036674
Random,2.9101713033987266
Random,2.8859226940429363
Random,3.3657488926455916
Random,2.2603192300745656
Random,3.157576327678167
Random,2.7137582636182738
Random,3.064437042385197
Random,3.0660967039628764
Random,3.144289345878474
Random,3.439208952344347
Random,2.414524909031172
Random,3.2386882225179083
Random,2.8678551310046707
Random,2.730175153080148
Random,3.5953087035758764
Random,3.133422817841508
Random,2.745313458154377
Random,3.221995914811576
Random,2.874026920858872
Random,2.7398755338150496
Random,2.679808990315354
Random,2.9956225093640723
Random,2.6771091954461883
Random,2.9439027395317803
Random,3.1976171063010588
Random,2.92832525564289
Random,3.5754505673141335
Random,2.894579921063842
Random,3.3578465800147344
Random,3.2285792507841107
Random,3.418974470799525
Random,3.57392569452961
Random,2.279168327724921
Random,2.9819589776851845
Random,2.8512039488513166
Random,2.9286449862366752
Random,2.7521816986671572
Random,2.7015292567201845
Random,2.508662950231285
Random,2.9237725215931043
Random,3.2139165534563343
Random,2.718786436563281
Random,2.7760735940897425
Random,2.6479083781924393
Random,2.5451592145458575
Random,2.8081053517154038
Random,3.0090274782788646
Random,3.326047639191575
Random,2.476578624301876
Random,2.879462609862094
Random,3.2985777862236056
Random,2.4811790004565957
Random,3.3294013046593465
Random,2.7377708064470196
Random,3.1366921764833307
Random,2.814374516094778
Random,3.0490939926437597
Random,3.448015115589113
Random,2.847893587415947
Random,3.2355862226214347
Random,2.9852441604077926
Random,2.617408360714468
Random,2.8395103551194127
Random,2.817829385812151
Random,2.400384624847753
Random,3.0491944709148275
Random,3.1181844414360462
Random,3.171737138413652
Random,3.3858511203899604
Random,3.2208213376014743
