algorithm,latency_ms
Random,329.5423337204904
Random,392.03945273949665
Random,307.78773477898596
Random,396.4035644600929
Random,354.09339677521547
Random,337.6291496534117
Random,430.8134969076131
Random,237.28332467063743
Random,307.4288207145331
Random,433.3402948387992
Random,472.7832447681333
Random,502.8755039883322
Random,355.3234650023281
Random,382.22122705462584
Random,405.950236597554
Random,436.15496796244673
Random,372.66406768853426
Random,413.1258289474404
Random,382.34507082933845
Random,386.46678016595285
Random,291.3876303645947
Random,330.2718945211692
Random,317.4972329268639
Random,273.5329000638176
Random,242.99405520207958
Random,324.0405850929182
Random,334.58376645520684
Random,358.93244701783755
Random,388.6786974954493
Random,364.4160680779843
Random,335.043862282982
Random,291.60166315872624
Random,409.88656043508036
Random,345.2797336588995
Random,323.36987352954395
Random,339.6940173607242
Random,303.6388730745893
Random,316.975521054867
Random,314.8777513228476
Random,333.0357304119691
Random,395.27982714999393
Random,378.8693965236801
Random,454.08466888053175
Random,431.9741200793926
Random,481.123837033482
Random,388.90445965827473
Random,387.84494467665303
Random,319.830558675949
Random,406.5169832347029
Random,308.6962826171561
Random,254.94993539081582
Random,452.7373438883518
Random,269.55401475424367
Random,380.9642181133095
Random,293.8981293929981
Random,426.36006310426103
Random,435.3546990608659
Random,386.9257352899303
Random,434.2600708254291
Random,352.4842470048541
Random,499.4555289345193
Random,401.2469054105319
Random,292.56359706483624
Random,356.59404277711315
Random,341.9348662698055
Random,335.4720121431144
Random,242.62881095865234
Random,377.53305993326836
Random,260.54030338992357
Random,185.32311948552268
Random,329.29509968586194
Random,302.1110188761123
Random,295.1385571660535
Random,147.19566727587562
Random,295.8443701870988
Random,340.53963689860166
Random,310.1458399536578
Random,377.5646826327199
Random,443.9156027993871
Random,386.0802510568416
Random,419.742023410731
Random,425.2023615167976
Random,284.755189373597
Random,380.98156971728883
Random,417.68038532212074
Random,323.2266084488004
Random,299.8186410980008
Random,387.0068263082852
Random,254.21249446201318
Random,280.1916975176247
Random,307.9940810594934
Random,381.73393806662676
Random,366.4482264226739
Random,420.1364780504407
Random,291.1565764120144
Random,287.61878389634444
Random,386.5781899374779
Random,299.28798432893564
Random,312.1687415773682
Random,229.45352060938458
Random,371.19583609329675
Random,453.7251711398671
Random,284.06693152417495
Random,419.4324383735275
Random,348.07969365466323
Random,235.48263386493795
Random,292.94802752854355
Random,288.8731560349511
Random,331.10916618071866
Random,379.68794303748246
Random,474.02890725793446
Random,257.5443775353799
Random,320.00469180328076
Random,292.86526370789306
Random,268.31335554170636
Random,358.2995473162313
Random,352.09767941833195
Random,232.28904509253067
Random,353.1979348444007
Random,272.44386446786484
Random,352.7806294629084
Random,435.78676855160194
Random,382.56248543101196
Random,363.7161282308679
Random,317.10146001137645
Random,356.4132649557551
Random,389.17477866833383
Random,382.634978625355
Random,345.4515615883061
Random,366.3468373799684
Random,265.1069198772227
Random,303.5337728646693
Random,398.6989436680351
Random,407.5741747906977
Random,358.1775069953979
Random,449.61173846810004
Random,385.5292814864502
Random,336.61358382103776
Random,271.4963182993232
Random,446.9563945019084
Random,402.8409521722021
Random,470.6885539134142
Random,495.0119320632584
Random,267.0619397523378
Random,267.2339728876058
Random,163.02880577044155
Random,412.61190104396394
Random,395.3278573741815
Random,358.45341400830586
Random,271.0752067511355
Random,346.12377651776507
Random,364.1905626705086
Random,403.6598940140252
Random,370.0171363547089
Random,395.810885469417
Random,343.8073625856728
Random,429.9778049990666
Random,393.6941851112672
Random,273.66241733374557
Random,443.688544265312
Random,432.887720499199
Random,382.72133264549416
Random,370.5273685291727
Random,461.4683635459695
Random,244.2013508260431
Random,433.920818587937
Random,320.5703578940928
Random,424.28171146308546
Random,359.9448059131568
Random,269.9668824550563
Random,319.2296925376444
Random,419.43411882895373
Random,338.1262798328884
Random,310.98196262860506
Random,310.54064418552866
Random,394.3883298674302
Random,467.5419119892376
Random,210.7016975380054
Random,536.845173524657
Random,365.4472511124247
Random,390.2947929297226
Random,323.2067246882712
Random,351.7680017594494
Random,364.7058588006531
Random,282.75966450575567
Random,298.82502507500305
Random,430.1814576988227
Random,249.5451082062914
Random,381.10858081869367
Random,327.54588398163384
Random,288.593328134612
Random,482.14750222998043
Random,289.0028309567451
Random,277.4132680175249
Random,339.6598015676446
Random,301.2751301492613
Random,352.4211233616402
Random,362.25635357899176
Random,367.48743233190515
Random,343.8232040819248
Random,305.65732759591316
Random,394.4646008168358
Random,344.62827741072647
Random,319.2892574043714
Random,449.6795841404365
Random,343.99341061416425
Random,424.071115698775
Random,432.9713375092198
Random,436.9864071381023
Random,397.61641533533265
Random,351.9581892061995
Random,347.7732484170323
Random,335.88807218010294
Random,208.98488577913372
Random,399.4412491793589
Random,368.13472738141525
Random,406.48460156976944
Random,344.2778976028504
Random,395.8784606889327
Random,261.08453385114467
Random,274.82846978873636
Random,188.57003441838881
Random,343.13295307511265
Random,301.0133112066124
Random,292.37679623875226
Random,374.0870569457103
Random,323.91652518295655
Random,257.41599355095826
Random,519.9546070016385
Random,349.557299047787
Random,280.51123850624407
Random,307.7908595784187
Random,340.57256404539254
Random,340.43376649102476
Random,437.9428420210278
Random,346.7576227962743
Random,474.4437393433046
Random,323.46008569520103
Random,380.14477865715287
Random,419.4506928256368
Random,430.8800521109708
Random,438.5835663503017
Random,334.0472251019111
Random,351.6377088218553
Random,188.35811060679742
Random,339.063337452363
Random,424.0227757433788
Random,411.19120767048827
Random,346.2918500133346
Random,464.1432032333772
Random,326.65565123324274
Random,304.7347716146866
Random,321.10132547505964
Random,277.9173083608164
Random,393.07807209243344
Random,371.0397995661682
Random,392.2586434606214
Random,324.65150397254007
Random,348.16718336360924
Random,208.2243642550121
Random,376.83088638652913
Random,358.52353603393686
Random,279.3651743414313
Random,345.09260288228455
Random,334.981946063369
Random,468.4445877104945
Random,281.9656201035649
Random,373.87412780520236
Random,280.0092887232282
Random,315.18035269136215
Random,370.2700509436872
Random,338.0500426030346
Random,351.6046034899053
Random,373.95965914331
Random,319.4164883008952
Random,410.353671297819
Random,331.83833694631807
Random,345.5613395375303
Random,375.8465441227985
Random,366.9820132768791
Random,394.5190430198283
Random,372.9196504979905
Random,382.95602366270754
Random,330.5254140651006
Random,281.46110752635565
Random,257.7758324183112
Random,241.73313025560822
Random,468.3399633701322
Random,205.9569548809877
Random,430.7857509324887
Random,297.82264525436676
Random,430.3051041599071
Random,206.6323581575803
Random,336.4838024757033
Random,447.9656105996677
Random,399.0718311893884
Random,329.74047959440776
Random,223.7634980991202
Random,264.7157575380385
Random,443.683708372919
Random,329.0160807172541
Random,347.259609174713
Random,370.71331691037363
Random,266.0126317362213
Random,378.8811518694518
Random,324.3053782758456
Random,371.3843838479857
Random,313.8486392445557
Random,248.1743400359636
Random,323.79341290040685
Random,394.2913227291281
Random,378.00796587908434
Random,354.041437244092
Random,411.2767022986826
Random,338.56279517208105
Random,355.71423672500435
Random,320.3353859402141
Random,415.13678646572805
Random,371.2408841496365
Random,315.24076472855745
Random,253.7240367291649
Random,424.92744414328956
Random,302.89170662181374
Random,356.7562472643101
Random,507.2715790875417
Random,404.8996297543984
Random,458.3358728625814
Random,316.4837623722842
Random,422.68444219013367
Random,353.76015353482484
Random,376.1571167707264
Random,485.37555306061097
Random,333.6093756061194
Random,353.2707939426514
Random,292.3878330004745
Random,410.63892468993305
Random,314.99862471308205
Random,419.498887444046
Random,243.10572604483983
Random,388.21011274101807
Random,309.5162417998383
Random,400.2141641957939
Random,351.1050945916209
Random,316.6676316186928
Random,326.48706528618436
Random,295.87437219612974
Random,407.2939918511767
Random,282.7899349379226
Random,334.37280984363537
Random,374.7858122603633
Random,458.4906386796023
Random,351.3862923411403
Random,335.9943012884629
Random,370.05990109765787
Random,215.15136176548765
Random,272.8893837544125
Random,327.22581107402226
Random,304.9440360516449
Random,246.3450029099348
Random,408.6133909770606
Random,369.1439441507833
Random,361.2575063206455
Random,306.19658402381134
Random,357.2399356678019
Random,385.95366432310993
Random,334.51686044238346
Random,381.3417677898641
Random,299.4600081995424
Random,358.4340306573211
Random,427.4048866731226
Random,433.3133004360186
Random,439.6208611266777
Random,370.8475154185725
Random,354.0865210206112
Random,322.37993153347867
Random,232.7060060698505
Random,263.2366200375675
Random,340.9083718502929
Random,344.8529623575236
Random,445.20671990122844
Random,438.7767425387913
Random,306.6919146618854
Random,406.0094971958752
Random,320.51345493812187
Random,397.0526786382509
Random,405.19717005504515
Random,433.97812560175066
Random,319.485538584342
Random,418.94404335394097
Random,228.39427361599604
Random,437.55023498156487
Random,350.34889629397793
Random,351.75395213294394
Random,217.52919062443013
Random,326.34805144167285
Random,441.4616403744944
Random,323.8376751476143
Random,399.0885422243638
Random,354.2806384291312
Random,422.13616321358006
Random,364.63906370347223
Random,290.50043894752525
Random,355.72574487003027
Random,457.68031564428003
Random,384.8445751503893
Random,344.31454371861815
Random,500.87909206279824
Random,428.50823636904056
Random,405.9044384162984
Random,372.94460270612876
Random,400.1980730935731
Random,402.3403168300675
Random,207.9341871935589
Random,378.0657900467436
Random,341.38681328384655
Random,319.014765972986
Random,339.1011395170803
Random,249.31398666973473
Random,232.89573339754617
Random,434.2691595516008
Random,382.5024161007891
Random,192.74119960398957
Random,313.9586202674851
Random,410.116414404171
Random,333.51905133443836
Random,434.17032695069184
Random,421.28361875225784
Random,262.4570601854929
Random,342.5406094759771
Random,322.42609796262553
Random,260.3102725727614
Random,256.0178945595521
Random,298.80257794804595
Random,309.69892297216586
Random,370.69316529806196
Random,420.9180892321517
Random,385.9005670836164
Random,401.5245678585344
Random,334.40322378295576
Random,391.7980129764507
Random,342.2072512150428
Random,322.8628227053163
Random,477.2086626271113
Random,198.1885868678651
Random,228.36191637771418
Random,377.2581837728179
Random,334.51116499685827
Random,257.1590328889831
Random,282.3956772231913
Random,290.9892174071224
Random,410.8942114506403
Random,432.019088450253
Random,460.21112930522077
Random,247.12525933418368
Random,261.7698468542389
Random,257.2486526829655
Random,437.06456238082063
Random,379.536813991689
Random,357.2931482870016
Random,367.1554937939315
Random,348.2526337088429
Random,278.0046248711707
Random,385.86940412580367
Random,339.7148586268567
Random,272.77878011036665
Random,389.90283939363184
Random,323.8980160060092
Random,367.0139101315309
Random,343.7513753543303
Random,410.83099896683734
Random,366.5307562991101
Random,293.6757884594508
Random,373.2522127535431
Random,375.4094558152221
Random,385.7479762865656
Random,420.3677008123062
Random,311.3451361783066
Random,396.0837540339151
Random,238.16206230250688
Random,344.0810021909718
Random,333.8724476026956
Random,447.55778453189845
Random,341.681861687552
Random,392.1272593593262
Random,235.72261089041126
Random,328.7839743305536
Random,296.1402487493838
Random,515.3837341375047
Random,307.99141402999044
Random,356.83641879565585
Random,360.3540029501612
Random,247.0944327981809
Random,317.2816629041545
Random,378.7145898348508
Random,357.6576701659248
Random,200.17287584747618
Random,314.57856466269635
Random,419.3742296554949
Random,390.8227132026537
Random,432.3902012204635
Random,286.9472757300628
Random,436.5413493284178
Random,349.069200812914
Random,457.08668506197
Random,352.218092649529
Random,216.86661748085533
Random,408.0508017062715
Random,322.7280972536736
Random,327.16884564968007
Random,256.09563554939524
Random,459.0651669343988
Random,317.6073225290121
Random,455.9523611442263
Random,323.5379513348717
Random,290.76881665814767
Random,439.0889254859677
Random,347.15990656598484
Random,347.80424751455973
Random,267.41268794131406
Random,321.79685859004707
Random,380.2939243596459
Random,266.2541204119157
Random,316.4202121846601
Random,324.2505351311078
Random,356.38509311112387
Random,449.6509366121254
Random,332.20309322312306
Random,306.4269562807709
Random,533.2604617136283
Random,323.40976666745365
Random,339.4165613628331
Random,328.38213963339183
Random,333.7332393267646
Random,357.1318209590534
Random,412.77256752115613
Random,378.6631897360448
Random,423.08830718218377
Random,420.9058925240906
Random,365.7644389706478
Random,376.83659002420916
Random,425.1766206337291
Random,278.6601447518361
Random,516.8819393477279
Random,318.1693813851779
Random,328.83631517644756
Random,272.01453567153146
Random,273.97804667500975
Random,416.2862485467226
Random,501.8327563243886
Random,314.56215268664903
Random,374.9228908564162
Random,366.53099531700275
Random,418.0161411195061
Random,498.4351546581483
Random,452.3842455867847
Random,336.24848745527066
Random,386.8986639568359
Random,393.45181762098696
Random,350.67401834293713
Random,279.66821518921574
Random,299.2807695748406
Random,427.7780749613282
Random,434.5863277242553
Random,338.30055392061365
Random,369.2296560079658
Random,431.0194122077565
Random,239.5182544458023
Random,322.5407395646355
Random,485.1795111778545
Random,371.7543092694189
Random,277.47173840957333
Random,359.7406313758651
Random,419.4147490897062
Random,183.9288261363136
Random,363.6348639346121
Random,327.4206393968958
Random,243.62812365516146
Random,357.4071988386004
Random,342.9923047038104
Random,350.4100433549558
Random,329.01479906384566
Random,284.59172157102677
Random,255.98301298251573
Random,306.41446394187477
Random,408.7106395290202
Random,367.3826393859652
Random,347.43456025652506
Random,283.3753021612817
Random,327.3216144316221
Random,400.65239885157604
Random,385.31572832404237
Random,320.5048745950008
Random,179.64745800312508
Random,307.4600564093356
Random,320.1421618376979
Random,292.13100811161775
Random,324.73039831277947
Random,405.8923084608844
Random,349.5384341048701
Random,417.31993916172615
Random,252.4474423474033
Random,331.8657721749737
Random,224.02454068422998
Random,323.845883030768
Random,282.9866079503536
Random,436.5626870062732
Random,379.0409923856714
Random,418.97874670913893
Random,323.66304353198666
Random,284.69860559030155
Random,282.59684236046303
Random,369.51899253087663
Random,471.470658616766
Random,379.21723127335224
Random,327.26532986701955
Random,339.54112356164546
Random,349.9341781043814
Random,485.7584089717585
Random,433.41816534510224
Random,369.15729427392415
Random,359.24230987520303
Random,371.7573237644118
Random,384.62219417268307
Random,324.7289351036107
Random,296.290789473142
Random,420.12653719662114
Random,353.4508602177509
Random,414.6160437637879
Random,460.64647741924523
Random,386.36057245057094
Random,375.66419965162464
Random,563.2160367141262
Random,365.663328466468
Random,280.02391068214104
Random,333.43913467664885
Random,454.4111909752057
Random,266.5849548815169
Random,302.3376661259033
Random,425.02416919392215
Random,334.07303759413975
Random,344.7237780595513
Random,422.8426061286215
Random,304.68980240683857
Random,255.07223819954396
Random,260.3335259230726
Random,390.39750926503507
Random,369.1027181928324
Random,306.2906101235642
Random,275.5197530267292
Random,334.14217374017477
Random,425.6901408925312
Random,296.8360150472691
Random,308.2628545511309
Random,273.425576555139
Random,327.75074931925667
Random,374.3132133872943
Random,491.60116436484395
Random,366.37357984611583
Random,348.45724505435675
Random,408.95381599501866
Random,397.9502264207961
Random,313.8743862517989
Random,503.93596484638505
Random,350.3906987485991
Random,367.6007711434825
Random,388.38900676088474
Random,374.8275762624549
Random,452.6762461457229
Random,313.066023217422
Random,403.7032284242785
Random,362.8615173954086
Random,416.85973087722857
Random,337.81096030209363
Random,328.872586493894
Random,400.3168501701168
Random,375.6275549679387
Random,297.8605760465323
Random,440.81041090334105
Random,400.3456187571584
Random,347.10252342726045
Random,321.09674662574633
Random,376.0326391936566
Random,395.5920247857677
Random,246.79104511792525
Random,376.7949408865069
Random,395.0686103592933
Random,196.7383924021271
Random,364.9485174771891
Random,397.84420287010823
Random,390.33796874146003
Random,404.9615914155345
Random,330.3806049267956
Random,283.3661753114199
Random,233.21687410348383
Random,424.08673387749184
Random,398.40232259042665
Random,429.1202694346789
Random,304.14067031628645
Random,405.05320389327403
Random,252.82305717085129
Random,294.61342512515245
Random,360.3144962895172
Random,395.7717035685438
Random,462.8148215612036
Random,336.15577168370527
Random,294.8605183619218
Random,291.4681740631257
Random,306.60216762839667
Random,498.5877685673579
Random,401.9536563548742
Random,425.4271021239223
Random,336.226951246127
Random,351.89118696168276
Random,398.15145739326255
Random,318.617282118458
Random,332.77367948791937
Random,307.46951512658654
Random,322.46548181603043
Random,355.2325884252193
Random,297.76713167317865
Random,370.87461262253953
Random,370.78239520637374
Random,340.1695895714919
Random,297.3876495328142
Random,358.92756123082285
Random,318.6762988451818
Random,355.0752150289983
Random,424.4764128486267
Random,269.30595227113383
Random,495.45009823496275
Random,347.2134429420091
Random,379.18139207779075
Random,302.3184940440389
Random,427.3859622697488
Random,343.70865301625577
Random,325.9881915532545
Random,314.01600859581214
Random,334.27952629791315
Random,379.610923314892
Random,363.405505581618
Random,349.369257614722
Random,305.04618641531187
Random,301.2345507209516
Random,321.58229734973776
Random,382.3781970026071
Random,395.7091518008466
Random,404.60491699526926
Random,351.9031850264387
Random,377.3150881005764
Random,340.88225347772783
Random,237.0083325987277
Random,337.74883189039974
Random,327.2284427263884
Random,283.4230165076826
Random,314.55198440031495
Random,360.9160333432045
Random,277.205712144785
Random,305.0881588865566
Random,454.1615330264794
Random,246.2213824918998
Random,339.9099774659311
Random,275.0235818595704
Random,302.39197134347677
Random,338.94934284520446
Random,286.81997590650127
Random,389.87942061418426
Random,441.17594090497926
Random,407.5507569827803
Random,419.6244657695773
Random,260.93744518409824
Random,335.9573125599372
Random,382.8497904453265
Random,409.49860033155943
Random,467.72129751224844
Random,422.5566130475104
Random,411.16824916247634
Random,525.8173083155978
Random,358.35639938608153
Random,332.92214307605644
Random,363.70562164158963
Random,291.60651812467114
Random,356.4638298606753
Random,238.0277552106862
Random,317.0517435865248
Random,344.38796378367095
Random,414.67592919630084
Random,425.33197592949983
Random,288.4012737264286
Random,489.0182066415971
Random,361.7926495770071
Random,367.8429677580308
Random,245.2322299907704
Random,311.07621225207623
Random,421.28837156114355
Random,363.20537853906455
Random,359.1157719326897
Random,366.99336325798174
Random,256.7485158643208
Random,345.6238354755018
Random,444.949803449643
Random,423.7227030563226
Random,343.7368368203705
Random,455.20213250786264
Random,268.899498553286
Random,287.86795411948685
Random,474.9990768923823
Random,390.14622580836254
Random,332.9334354212473
Random,348.3489746416737
Random,298.76234653360586
Random,370.2551117192914
Random,365.02763745655704
Random,353.31239085093756
Random,275.45608979606766
Random,369.4739033305481
Random,317.0522454601459
Random,286.9255008077136
Random,435.6050044414659
Random,495.20160961712713
Random,480.212928502096
Random,394.90810240831075
Random,334.47138478077346
Random,347.356531548095
Random,378.76974938851015
Random,324.2636483375615
Random,439.0414639680781
Random,217.64198537431645
Random,332.4821134368294
Random,404.87071847644313
Random,296.21946327953185
Random,336.150173182263
Random,391.18046547205137
Random,452.20576106449454
Random,266.60007337702785
Random,261.7070838081792
Random,289.5620076025705
Random,250.52263386646143
Random,255.21902194284297
Random,287.80436095214975
Random,433.41057418423543
Random,331.40293000746203
Random,354.07075700633607
Random,288.9393590542242
Random,393.8134469542624
Random,475.800425836963
Random,293.4164276533982
Random,465.83339249093245
Random,376.0520092890778
Random,353.1129909530549
Random,378.4081729334659
Random,377.774748931823
Random,474.56889165817415
Random,386.33456830023385
Random,387.71307329530407
Random,324.1810118824721
Random,407.3790910066507
Random,288.84809974088296
Random,359.1942633122532
Random,542.2967146815347
Random,186.72346530334477
Random,367.38770175813977
Random,369.9271127780072
Random,336.9461231958446
Random,338.5017287695496
Random,358.0330450286579
Random,335.36778381934096
Random,366.6506621021863
Random,319.8176934160847
Random,485.4779260373072
Random,335.36709294237477
Random,389.59435290323125
Random,307.8436174103477
Random,413.5874400064757
Random,400.4088739651881
Random,379.6711756111232
Random,284.19586648957767
Random,302.3413993228076
Random,463.2874170592479
Random,301.6107352910951
Random,394.2995432340253
Random,289.65169220803404
Random,418.5532935497167
Random,306.6977744051726
Random,288.42959942236
Random,304.9853965380045
Random,315.4490286203725
Random,378.7084414249985
Random,356.5793246050937
Random,279.7196987257532
Random,350.15549708927784
Random,276.52890711878763
Random,394.47478609006464
Random,406.57559132557884
Random,350.41947565574213
Random,369.9291245975223
Random,467.64019130385105
Random,341.59820250212016
Random,289.6789752966413
Random,390.2268855718942
Random,277.2448514594872
Random,338.1024484239858
Random,312.4666569584879
Random,305.67989100821455
Random,335.4942186874623
Random,411.39282753012947
Random,424.97414002939627
Random,413.12958696398425
Random,374.19936988247537
Random,334.9907069484147
Random,196.38355030360282
Random,376.2656255563001
Random,201.56410616591344
Random,225.05775975278112
Random,341.3299347180615
Random,369.46209814561286
Random,322.2283963472688
Random,453.3450558072019
Random,382.49870939622144
Random,335.53907815151297
Random,443.4964563819985
Random,455.29748093923
Random,385.82887376932814
Random,300.8329944560052
Random,315.68215155256564
Random,256.5152449424398
Random,349.20048593316614
Random,282.69726486466084
Random,330.2810652330298
Random,369.19962000164065
Random,221.07522962774001
Random,268.59307627759836
Random,318.5480283808685
Random,348.53319366427064
Random,319.4032072172849
Random,334.1458165284991
Random,305.3916450557132
Random,256.3396104406307
Random,316.7064486921479
Random,337.9308773545999
Random,331.5142531619876
Random,359.3785306405659
Random,379.647041651363
Random,396.9939309751802
Random,310.18564485624825
Random,247.9974109412942
Random,435.9253601380881
Random,377.4394304303318
Random,288.99228482252005
Random,370.3285337284998
Random,422.48765239569616
Random,466.1256506657998
Random,368.54027822641024
Random,421.93826206509084
Random,272.1662632272282
Random,349.63041839461937
Random,329.88916514908294
Random,374.60961021247783
Random,458.3387997387906
Random,368.49270002243105
Random,290.1124112083861
Random,268.61305372766384
Random,460.62148414175994
Random,385.91036521742535
Random,381.5733689003537
Random,329.3137283551607
Random,369.67887778807767
Random,286.8606461956305
Random,377.555091476441
Random,274.4585709861142
Random,328.2869626281679
Random,309.5690521884792
Random,137.01373558400604
Random,329.11327064879515
Random,292.6748159854467
Random,338.1142676632083
Random,352.11370483180235
Random,468.6835082367846
Random,372.11079381239557
Random,374.0514337769135
Random,384.71051312447014
Random,409.5393618079143
Random,381.9824439543982
Random,370.59305961199186
Random,398.9422966251675
Random,191.84212822514712
Random,489.8774044964025
Random,456.9221697510843
Random,366.3309596227131
Random,258.7415742730214
Random,431.8831285445343
Random,306.2041510617291
Random,387.2335070939457
Random,267.3282302821592
Random,498.9428553322261
Random,256.8136937008311
Random,356.5530806408891
Random,211.93564384224146
Random,349.27931815504274
Random,323.9311764608738
Random,427.05410399779373
Random,323.92495751493686
Random,427.1491564678578
Random,284.40804253914774
Random,333.3905341990469
Random,334.7138015372466
Random,384.70882487177255
Random,376.31271214286573
Random,399.66686022494184
Random,369.6108198171228
Random,395.6467785564656
Random,292.74098070625286
Random,377.66071201416145
Random,458.14159121141495
Random,241.1204773524186
Random,384.27452502794927
Random,396.66746534391575
Random,448.4383009131311
Random,399.91909759715384
Random,358.6208521824748
Random,380.38483090366253
Random,303.4875029189515
Random,326.3941072243888
Random,263.84361257966833
Random,450.14394794671875
Random,381.7103830507558
Random,291.5365776185755
Random,369.9095595357306
Random,428.5169488596259
Random,417.52429347998935
Random,290.7758515310175
Random,145.16663815194985
Random,378.0954816031611
Random,293.4666042986766
Random,393.07361539471304
Random,414.7178456301919
Random,425.49978533678325
Random,467.1528720745831
Random,433.599556593102
Random,467.4702226997454
Random,443.0179826535318
Random,448.770359885463
Random,349.302702806347
Random,266.9044555386631
Random,515.8298367958392
Random,356.1548937242573
Random,433.09473222229946
Random,315.6818611524013
Random,415.61888120801217
Random,190.63242054736227
Random,324.91073619393705
Random,345.50486849610894
Random,382.5321787081423
Random,422.75362865567314
Random,279.7865671723992
Random,395.55790046873346
Random,432.9600204580249
Random,506.830164461781
Random,398.63744693327726
Random,321.6726052222393
Random,268.06353263085475
Random,472.7273516591052
Random,400.66456774913416
Random,350.5496083157042
Random,245.09199258136
Random,290.5418592407285
Random,393.66713905907983
Random,375.3529795923094
Random,223.54211710821406
Random,393.75242872912065
Random,248.48319441748265
Random,441.36459852774914
Random,365.76469038372716
Random,321.4141843825462
Random,417.3501863813044
Random,375.3309530374218
Random,439.44522216133123
Random,357.3113904837114
Random,361.1620781827771
Random,333.173471448538
Random,369.3558314226328
Random,464.06475806609075
Random,318.8175647759711
Random,394.76503985582195
Random,293.89072352147525
Random,215.59568023322234
Random,365.69227686442724
Random,376.44675794898194
Random,344.73661621679605
Random,253.26499192903242
Random,372.083870926347
Random,369.5766998532034
Random,293.34047834789015
Random,262.66955628278066
Random,335.34239677140613
Random,395.0933302873327
Random,379.4992122982714
Random,293.86475814295085
Random,361.0370556114525
Random,410.5503427613874
Random,274.6040631883902
Random,356.1682542908508
Random,440.4163046912776
Random,267.8544777506027
Random,428.2647352092676
Random,458.8663718532774
Random,337.3344353387215
Random,329.36143114492546
Random,420.18423165529094
Random,339.7153952480517
Random,196.69363775412393
Random,345.47955675048775
Random,383.0466619008411
Random,400.8455343364429
Random,293.8784751263731
Random,334.19312611480785
Random,416.47587943405176
Random,348.04009098671975
Random,251.1032923985797
Random,433.6841086349448
Random,337.8686725231018
Random,424.0204392939711
Random,259.8998580728078
Random,344.0148746591204
Random,385.6425775626975
Random,346.2484391409348
Random,273.9215906468145
Random,194.47098174832803
Random,452.5354985472218
Random,368.37052132548746
Random,429.0088694842151
Random,413.29216055778966
Random,391.39189052389224
Random,330.79173456029355
Random,384.3246170921825
Random,446.5474384604678
Random,357.47872126606796
Random,477.5122689303465
Random,253.0381554931875
Random,245.9440316566785
Random,417.21296415828
Random,297.962966189622
Random,486.8602367482994
Random,440.2645305013743
Random,456.77971944603075
Random,410.37279616638256
Random,291.1754808377606
Random,242.48345439107732
Random,450.6894481664755
Random,253.02849840320422
Random,456.60245539001636
Random,396.19457417513746
Random,346.9673248478733
Random,381.1751471661305
Random,382.70920173964055
Random,338.6409143532527
Random,446.0953575046747
Random,443.83245679956923
Random,362.2735139201821
Random,312.4003704777799
Random,438.1929669306832
Random,218.51101491083793
Random,381.2969120627473
Random,400.8119571417888
Random,297.3287789046512
Random,416.26984217088466
Random,350.25853315310263
Random,315.9837919513582
Random,415.5727404178024
Random,280.34482770594855
Random,409.366760213216
Random,221.16514988792912
Random,370.856493484259
Random,354.8937011100906
Random,316.3800793868598
Random,377.7152412806747
Random,346.748371461726
Random,421.60991140216606
Random,388.9699652610267
Random,381.87781936970725
Random,371.2628394349735
Random,320.8370138678952
Random,332.080965701604
Random,368.3822454545787
Random,340.558273850929
Random,425.35588680857774
Random,358.1677125098877
Random,376.81379611645866
Random,259.42286036289295
Random,414.2531979559849
Random,313.64254281749334
Random,283.18486356841686
Random,460.6482766014297
Random,398.04302048055104
Random,416.4883174468572
Random,381.99674807188296
Random,345.85204747035505
Random,333.5461354682866
Random,403.42127224014024
Random,426.74625678772736
Random,347.49987263689417
Random,488.7878290702529
Random,338.97697571908657
Random,259.9954426372618
Random,238.37949909439754
Random,240.60682571996443
Random,324.68842169021536
Random,336.6868106065563
Random,397.05157608687284
Random,350.1118696732511
Random,407.66248828585617
Random,354.9629269531066
Random,352.89241412437315
Random,313.8840183154425
Random,445.89083838625567
Random,250.92203642585235
Random,371.8864791871162
Random,340.0110695245506
Random,403.59580343529706
Random,350.62525952371396
Random,352.5704845706493
Random,334.40178492755905
Random,443.95492267271186
Random,352.15878841397915
Random,481.99697996648916
Random,369.9683073874174
Random,353.4361494926236
Random,342.4084206496071
Random,389.2402953792218
Random,313.1660373881244
Random,361.61899833657645
Random,352.537042931116
Random,373.46634815150253
Random,375.1020015332758
Random,378.5316620921383
Random,358.2637132474373
Random,455.55027049505867
Random,379.8895418680439
Random,523.9950950317157
Random,355.2901929653476
Random,415.28827730204154
Random,304.08075224727105
Random,444.452090850546
Random,305.517260172885
Random,382.0879491851023
Random,334.5478046967677
Random,381.8325146097143
Random,336.5034483664817
Random,299.90930900119974
Random,334.0749088733462
Random,453.74428819334867
Random,382.84023372133976
Random,266.9358980279774
Random,424.295258281844
Random,293.1600640983996
Random,401.06171301183804
Random,388.5088997413298
Random,392.67649077258943
Random,474.3104849670999
Random,297.309698956467
Random,392.3124552085307
Random,435.13284842053747
Random,309.5394476927585
Random,302.78026368601036
Random,333.0456224410193
Random,373.43238036425646
Random,258.9085659185772
Random,388.39253139664885
Random,259.046475044782
Random,437.3598345032915
Random,385.90861065394813
Random,478.2672315609499
Random,396.13972820021365
Random,331.88581022601454
Random,299.2873090756342
Random,367.7668098331389
Random,350.0034611604603
Random,430.28517630190026
Random,290.71115812057997
